time,TP9,AF7,AF8,TP10,Right AUX
1699138366.5271215,-33.203125,-29.78515625,-35.64453125,-33.69140625,0.0
1699138366.531016,-42.48046875,-29.78515625,-36.62109375,-30.2734375,0.0
1699138366.5349107,-35.15625,-33.69140625,-45.8984375,-25.87890625,0.0
1699138366.5388052,-19.04296875,-41.9921875,-44.43359375,-28.80859375,0.0
1699138366.5426998,-11.23046875,-37.59765625,-33.69140625,-26.85546875,0.0
1699138366.5465944,-35.64453125,-35.15625,-32.71484375,-32.2265625,0.0
1699138366.550489,-23.4375,-30.76171875,-36.62109375,-24.4140625,0.0
1699138366.5543835,-17.08984375,-25.390625,-32.71484375,-23.4375,0.0
1699138366.558278,-14.6484375,-22.94921875,-26.85546875,-17.578125,0.0
1699138366.5621724,-28.3203125,-16.11328125,-32.2265625,-18.5546875,0.0
1699138366.566067,-38.0859375,-19.04296875,-34.66796875,-26.3671875,0.0
1699138366.5699615,-22.4609375,-29.78515625,-35.15625,-26.85546875,0.0
1699138366.573987,-8.30078125,-26.85546875,-43.9453125,-25.87890625,0.0
1699138366.5778816,-15.625,-31.25,-43.9453125,-23.4375,0.0
1699138366.5817761,-30.2734375,-42.96875,-29.296875,-25.390625,0.0
1699138366.5856707,-13.18359375,-35.64453125,-22.94921875,-26.3671875,0.0
1699138366.5895653,-10.25390625,-27.34375,-37.109375,-22.94921875,0.0
1699138366.5934598,-20.5078125,-40.0390625,-38.0859375,-23.92578125,0.0
1699138366.5973544,-39.0625,-40.52734375,-25.390625,-31.73828125,0.0
1699138366.601249,-32.71484375,-25.390625,-31.73828125,-21.97265625,0.0
1699138366.6051435,-24.4140625,-28.80859375,-41.50390625,-13.671875,0.0
1699138366.609038,-20.99609375,-35.64453125,-30.2734375,-20.99609375,0.0
1699138366.6129327,-46.38671875,-36.1328125,-20.01953125,-38.0859375,0.0
1699138366.6168272,-53.7109375,-33.69140625,-29.296875,-38.57421875,0.0
1699138366.620931,-43.45703125,-43.45703125,-38.57421875,-39.0625,0.0
1699138366.6248255,-29.296875,-50.29296875,-23.92578125,-33.203125,0.0
1699138366.62872,-49.8046875,-42.96875,-22.94921875,-35.15625,0.0
1699138366.6326146,-69.3359375,-42.48046875,-27.83203125,-41.50390625,0.0
1699138366.6365094,-51.7578125,-41.015625,-28.80859375,-38.0859375,0.0
1699138366.640404,-35.15625,-36.1328125,-36.62109375,-38.0859375,0.0
1699138366.6442986,-51.26953125,-38.57421875,-38.0859375,-40.52734375,0.0
1699138366.6481931,-65.91796875,-42.48046875,-38.0859375,-47.8515625,0.0
1699138366.6520877,-38.57421875,-25.390625,-37.109375,-41.9921875,0.0
1699138366.6559823,-19.53125,-20.5078125,-33.69140625,-39.0625,0.0
1699138366.6598768,-19.04296875,-30.76171875,-37.59765625,-41.50390625,0.0
1699138366.6637714,-32.71484375,-20.5078125,-34.1796875,-44.921875,0.0
1699138366.667784,-26.85546875,-13.671875,-17.578125,-43.9453125,0.0
1699138366.6716785,-18.5546875,-28.3203125,-23.4375,-41.015625,0.0
1699138366.675573,-12.6953125,-37.109375,-47.36328125,-43.45703125,0.0
